cellid,k,zone,a,Aquifer
3911,1,2,1,Weathered Zone
3912,1,2,1,Weathered Zone
3913,1,2,1,Weathered Zone
3914,1,2,1,Weathered Zone
3915,1,2,1,Weathered Zone
3916,1,2,1,Weathered Zone
3917,1,2,1,Weathered Zone
3918,1,2,1,Weathered Zone
3919,1,2,1,Weathered Zone
3920,1,2,1,Weathered Zone
3921,1,2,1,Weathered Zone
3922,1,2,1,Weathered Zone
3923,1,2,1,Weathered Zone
3924,1,2,1,Weathered Zone
3925,1,2,1,Weathered Zone
3926,1,2,1,Weathered Zone
3927,1,2,1,Weathered Zone
3928,1,2,1,Weathered Zone
3929,1,2,1,Weathered Zone
3930,1,3,1,Alluvium
3931,1,3,1,Alluvium
3932,1,3,1,Alluvium
3933,1,3,1,Alluvium
3934,1,3,1,Alluvium
3935,1,3,1,Alluvium
3936,1,3,1,Alluvium
3937,1,3,1,Alluvium
3938,1,3,1,Alluvium
3939,1,3,1,Alluvium
4050,1,3,1,Alluvium
4051,1,3,1,Alluvium
4052,1,3,1,Alluvium
4053,1,3,1,Alluvium
4054,1,3,1,Alluvium
4055,1,3,1,Alluvium
4056,1,3,1,Alluvium
4057,1,3,1,Alluvium
4058,1,3,1,Alluvium
4059,1,3,1,Alluvium
4060,1,3,1,Alluvium
4061,1,3,1,Alluvium
4062,1,3,1,Alluvium
4063,1,3,1,Alluvium
4064,1,3,1,Alluvium
4065,1,3,1,Alluvium
4066,1,3,1,Alluvium
4067,1,3,1,Alluvium
4068,1,3,1,Alluvium
4069,1,3,1,Alluvium
4070,1,3,1,Alluvium
4071,1,3,1,Alluvium
4072,1,3,1,Alluvium
4073,1,2,1,Weathered Zone
4074,1,2,1,Weathered Zone
4075,1,2,1,Weathered Zone
4076,1,2,1,Weathered Zone
4077,1,2,1,Weathered Zone
4078,1,2,1,Weathered Zone
4079,1,2,1,Weathered Zone
4080,1,2,1,Weathered Zone
4081,1,2,1,Weathered Zone
4082,1,2,1,Weathered Zone
4083,1,2,1,Weathered Zone
4084,1,2,1,Weathered Zone
4085,1,2,1,Weathered Zone
4086,1,2,1,Weathered Zone
4087,1,2,1,Weathered Zone
4088,1,2,1,Weathered Zone
4089,1,2,1,Weathered Zone
4090,1,2,1,Weathered Zone
4091,1,2,1,Weathered Zone
4092,1,2,1,Weathered Zone
4093,1,2,1,Weathered Zone
4094,1,2,1,Weathered Zone
4095,1,2,1,Weathered Zone
4096,1,2,1,Weathered Zone
4097,1,3,1,Alluvium
4098,1,3,1,Alluvium
4099,1,3,1,Alluvium
4100,1,3,1,Alluvium
4101,1,3,1,Alluvium
4102,1,3,1,Alluvium
4103,1,3,1,Alluvium
4104,1,3,1,Alluvium
4105,1,3,1,Alluvium
4106,1,3,1,Alluvium
4107,1,3,1,Alluvium
4108,1,3,1,Alluvium
4216,1,3,1,Alluvium
4217,1,3,1,Alluvium
4218,1,3,1,Alluvium
4219,1,3,1,Alluvium
4220,1,3,1,Alluvium
4221,1,3,1,Alluvium
4222,1,3,1,Alluvium
4223,1,3,1,Alluvium
4224,1,3,1,Alluvium
4225,1,3,1,Alluvium
4226,1,3,1,Alluvium
4227,1,3,1,Alluvium
4228,1,3,1,Alluvium
4229,1,3,1,Alluvium
4230,1,3,1,Alluvium
4231,1,3,1,Alluvium
4232,1,3,1,Alluvium
4233,1,3,1,Alluvium
4234,1,3,1,Alluvium
4235,1,2,1,Weathered Zone
4236,1,2,1,Weathered Zone
4237,1,2,1,Weathered Zone
4238,1,2,1,Weathered Zone
4239,1,2,1,Weathered Zone
4240,1,2,1,Weathered Zone
4241,1,2,1,Weathered Zone
4242,1,2,1,Weathered Zone
4243,1,2,1,Weathered Zone
4244,1,2,1,Weathered Zone
4245,1,2,1,Weathered Zone
4246,1,2,1,Weathered Zone
4247,1,2,1,Weathered Zone
4248,1,2,1,Weathered Zone
4249,1,2,1,Weathered Zone
4250,1,2,1,Weathered Zone
4251,1,2,1,Weathered Zone
4252,1,2,1,Weathered Zone
4253,1,2,1,Weathered Zone
4254,1,2,1,Weathered Zone
4255,1,2,1,Weathered Zone
4256,1,2,1,Weathered Zone
4257,1,2,1,Weathered Zone
4258,1,2,1,Weathered Zone
4259,1,2,1,Weathered Zone
4260,1,2,1,Weathered Zone
4261,1,2,1,Weathered Zone
4262,1,3,1,Alluvium
4263,1,3,1,Alluvium
4264,1,3,1,Alluvium
4265,1,3,1,Alluvium
4266,1,3,1,Alluvium
4267,1,3,1,Alluvium
4268,1,3,1,Alluvium
4269,1,3,1,Alluvium
4270,1,3,1,Alluvium
4271,1,3,1,Alluvium
4272,1,3,1,Alluvium
4273,1,3,1,Alluvium
4274,1,3,1,Alluvium
4275,1,3,1,Alluvium
4276,1,3,1,Alluvium
4382,1,3,1,Alluvium
4383,1,3,1,Alluvium
4384,1,3,1,Alluvium
4385,1,3,1,Alluvium
4386,1,3,1,Alluvium
4387,1,3,1,Alluvium
4388,1,3,1,Alluvium
4389,1,3,1,Alluvium
4390,1,3,1,Alluvium
4391,1,3,1,Alluvium
4392,1,3,1,Alluvium
4393,1,3,1,Alluvium
4394,1,3,1,Alluvium
4395,1,3,1,Alluvium
4396,1,3,1,Alluvium
4397,1,3,1,Alluvium
4398,1,3,1,Alluvium
4399,1,2,1,Weathered Zone
4400,1,2,1,Weathered Zone
4401,1,2,1,Weathered Zone
4402,1,2,1,Weathered Zone
4403,1,2,1,Weathered Zone
4404,1,2,1,Weathered Zone
4405,1,2,1,Weathered Zone
4406,1,2,1,Weathered Zone
4407,1,2,1,Weathered Zone
4408,1,2,1,Weathered Zone
4409,1,2,1,Weathered Zone
4410,1,2,1,Weathered Zone
4411,1,2,1,Weathered Zone
4412,1,2,1,Weathered Zone
4413,1,2,1,Weathered Zone
4414,1,2,1,Weathered Zone
4415,1,2,1,Weathered Zone
4416,1,2,1,Weathered Zone
4417,1,2,1,Weathered Zone
4418,1,2,1,Weathered Zone
4419,1,2,1,Weathered Zone
4420,1,2,1,Weathered Zone
4421,1,2,1,Weathered Zone
4422,1,2,1,Weathered Zone
4423,1,2,1,Weathered Zone
4424,1,2,1,Weathered Zone
4425,1,2,1,Weathered Zone
4426,1,2,1,Weathered Zone
4427,1,2,1,Weathered Zone
4428,1,3,1,Alluvium
4429,1,3,1,Alluvium
4430,1,3,1,Alluvium
4431,1,3,1,Alluvium
4432,1,3,1,Alluvium
4433,1,3,1,Alluvium
4434,1,3,1,Alluvium
4435,1,3,1,Alluvium
4436,1,3,1,Alluvium
4437,1,3,1,Alluvium
4438,1,3,1,Alluvium
4439,1,3,1,Alluvium
4440,1,3,1,Alluvium
4441,1,3,1,Alluvium
4442,1,3,1,Alluvium
4443,1,3,1,Alluvium
4548,1,3,1,Alluvium
4549,1,3,1,Alluvium
4550,1,3,1,Alluvium
4551,1,3,1,Alluvium
4552,1,3,1,Alluvium
4553,1,3,1,Alluvium
4554,1,3,1,Alluvium
4555,1,3,1,Alluvium
4556,1,3,1,Alluvium
4557,1,3,1,Alluvium
4558,1,3,1,Alluvium
4559,1,3,1,Alluvium
4560,1,3,1,Alluvium
4561,1,3,1,Alluvium
4562,1,3,1,Alluvium
4563,1,3,1,Alluvium
4564,1,2,1,Weathered Zone
4565,1,2,1,Weathered Zone
4566,1,2,1,Weathered Zone
4567,1,2,1,Weathered Zone
4568,1,2,1,Weathered Zone
4569,1,2,1,Weathered Zone
4570,1,2,1,Weathered Zone
4571,1,2,1,Weathered Zone
4572,1,2,1,Weathered Zone
4573,1,2,1,Weathered Zone
4574,1,2,1,Weathered Zone
4575,1,2,1,Weathered Zone
4576,1,2,1,Weathered Zone
4577,1,2,1,Weathered Zone
4578,1,2,1,Weathered Zone
4579,1,2,1,Weathered Zone
4580,1,2,1,Weathered Zone
4581,1,2,1,Weathered Zone
4582,1,2,1,Weathered Zone
4583,1,2,1,Weathered Zone
4584,1,2,1,Weathered Zone
4585,1,2,1,Weathered Zone
4586,1,2,1,Weathered Zone
4587,1,2,1,Weathered Zone
4588,1,2,1,Weathered Zone
4589,1,2,1,Weathered Zone
4590,1,2,1,Weathered Zone
4591,1,2,1,Weathered Zone
4592,1,2,1,Weathered Zone
4593,1,2,1,Weathered Zone
4594,1,3,1,Alluvium
4595,1,3,1,Alluvium
4596,1,3,1,Alluvium
4597,1,3,1,Alluvium
4598,1,2,1,Weathered Zone
4599,1,3,1,Alluvium
4600,1,3,1,Alluvium
4601,1,3,1,Alluvium
4602,1,3,1,Alluvium
4603,1,3,1,Alluvium
4604,1,3,1,Alluvium
4605,1,3,1,Alluvium
4606,1,3,1,Alluvium
4607,1,3,1,Alluvium
4608,1,3,1,Alluvium
4714,1,3,1,Alluvium
4715,1,3,1,Alluvium
4716,1,3,1,Alluvium
4717,1,3,1,Alluvium
4718,1,3,1,Alluvium
4719,1,3,1,Alluvium
4720,1,3,1,Alluvium
4721,1,3,1,Alluvium
4722,1,3,1,Alluvium
4723,1,3,1,Alluvium
4724,1,3,1,Alluvium
4725,1,3,1,Alluvium
4726,1,3,1,Alluvium
4727,1,3,1,Alluvium
4728,1,3,1,Alluvium
4729,1,2,1,Weathered Zone
4730,1,2,1,Weathered Zone
4731,1,2,1,Weathered Zone
4732,1,2,1,Weathered Zone
4733,1,2,1,Weathered Zone
4734,1,2,1,Weathered Zone
4735,1,2,1,Weathered Zone
4736,1,2,1,Weathered Zone
4737,1,2,1,Weathered Zone
4738,1,2,1,Weathered Zone
4739,1,2,1,Weathered Zone
4740,1,2,1,Weathered Zone
4741,1,2,1,Weathered Zone
4742,1,2,1,Weathered Zone
4743,1,2,1,Weathered Zone
4744,1,2,1,Weathered Zone
4745,1,2,1,Weathered Zone
4746,1,2,1,Weathered Zone
4747,1,2,1,Weathered Zone
4748,1,2,1,Weathered Zone
4749,1,2,1,Weathered Zone
4750,1,2,1,Weathered Zone
4751,1,2,1,Weathered Zone
4752,1,2,1,Weathered Zone
4753,1,2,1,Weathered Zone
4754,1,2,1,Weathered Zone
4755,1,2,1,Weathered Zone
4756,1,2,1,Weathered Zone
4757,1,2,1,Weathered Zone
4758,1,2,1,Weathered Zone
4759,1,2,1,Weathered Zone
4760,1,3,1,Alluvium
4761,1,3,1,Alluvium
4762,1,3,1,Alluvium
4763,1,2,1,Weathered Zone
4764,1,2,1,Weathered Zone
4765,1,3,1,Alluvium
4766,1,3,1,Alluvium
4767,1,3,1,Alluvium
4768,1,3,1,Alluvium
4769,1,3,1,Alluvium
4770,1,3,1,Alluvium
4771,1,3,1,Alluvium
4772,1,3,1,Alluvium
4773,1,3,1,Alluvium
4774,1,3,1,Alluvium
4881,1,3,1,Alluvium
4882,1,3,1,Alluvium
4883,1,3,1,Alluvium
4884,1,3,1,Alluvium
4885,1,3,1,Alluvium
4886,1,3,1,Alluvium
4887,1,3,1,Alluvium
4888,1,3,1,Alluvium
4889,1,3,1,Alluvium
4890,1,3,1,Alluvium
4891,1,3,1,Alluvium
4892,1,2,1,Weathered Zone
4893,1,3,1,Alluvium
4894,1,3,1,Alluvium
4895,1,2,1,Weathered Zone
4896,1,2,1,Weathered Zone
4897,1,2,1,Weathered Zone
4898,1,2,1,Weathered Zone
4899,1,2,1,Weathered Zone
4900,1,2,1,Weathered Zone
4901,1,2,1,Weathered Zone
4902,1,2,1,Weathered Zone
4903,1,2,1,Weathered Zone
4904,1,2,1,Weathered Zone
4905,1,2,1,Weathered Zone
4906,1,2,1,Weathered Zone
4907,1,2,1,Weathered Zone
4908,1,2,1,Weathered Zone
4909,1,2,1,Weathered Zone
4910,1,2,1,Weathered Zone
4911,1,2,1,Weathered Zone
4912,1,2,1,Weathered Zone
4913,1,2,1,Weathered Zone
4914,1,2,1,Weathered Zone
4915,1,2,1,Weathered Zone
4916,1,2,1,Weathered Zone
4917,1,2,1,Weathered Zone
4918,1,2,1,Weathered Zone
4919,1,2,1,Weathered Zone
4920,1,2,1,Weathered Zone
4921,1,2,1,Weathered Zone
4922,1,2,1,Weathered Zone
4923,1,2,1,Weathered Zone
4924,1,2,1,Weathered Zone
4925,1,2,1,Weathered Zone
4926,1,3,1,Alluvium
4927,1,2,1,Weathered Zone
4928,1,3,1,Alluvium
4929,1,3,1,Alluvium
4930,1,2,1,Weathered Zone
4931,1,3,1,Alluvium
4932,1,3,1,Alluvium
4933,1,3,1,Alluvium
4934,1,3,1,Alluvium
4935,1,3,1,Alluvium
4936,1,3,1,Alluvium
4937,1,3,1,Alluvium
4938,1,3,1,Alluvium
4939,1,3,1,Alluvium
4940,1,3,1,Alluvium
5047,1,3,1,Alluvium
5048,1,3,1,Alluvium
5049,1,3,1,Alluvium
5050,1,3,1,Alluvium
5051,1,3,1,Alluvium
5052,1,3,1,Alluvium
5053,1,3,1,Alluvium
5054,1,3,1,Alluvium
5055,1,3,1,Alluvium
5056,1,3,1,Alluvium
5057,1,2,1,Weathered Zone
5058,1,2,1,Weathered Zone
5059,1,3,1,Alluvium
5060,1,3,1,Alluvium
5061,1,3,1,Alluvium
5062,1,2,1,Weathered Zone
5063,1,2,1,Weathered Zone
5064,1,2,1,Weathered Zone
5065,1,2,1,Weathered Zone
5066,1,2,1,Weathered Zone
5067,1,2,1,Weathered Zone
5068,1,2,1,Weathered Zone
5069,1,2,1,Weathered Zone
5070,1,2,1,Weathered Zone
5071,1,2,1,Weathered Zone
5072,1,2,1,Weathered Zone
5073,1,2,1,Weathered Zone
5074,1,2,1,Weathered Zone
5075,1,2,1,Weathered Zone
5076,1,2,1,Weathered Zone
5077,1,2,1,Weathered Zone
5078,1,2,1,Weathered Zone
5079,1,2,1,Weathered Zone
5080,1,2,1,Weathered Zone
5081,1,2,1,Weathered Zone
5082,1,2,1,Weathered Zone
5083,1,2,1,Weathered Zone
5084,1,2,1,Weathered Zone
5085,1,2,1,Weathered Zone
5086,1,2,1,Weathered Zone
5087,1,2,1,Weathered Zone
5088,1,2,1,Weathered Zone
5089,1,2,1,Weathered Zone
5090,1,2,1,Weathered Zone
5091,1,3,1,Alluvium
5092,1,3,1,Alluvium
5093,1,2,1,Weathered Zone
5094,1,2,1,Weathered Zone
5095,1,3,1,Alluvium
5096,1,2,1,Weathered Zone
5097,1,2,1,Weathered Zone
5098,1,3,1,Alluvium
5099,1,3,1,Alluvium
5100,1,3,1,Alluvium
5101,1,3,1,Alluvium
5102,1,3,1,Alluvium
5103,1,3,1,Alluvium
5104,1,3,1,Alluvium
5105,1,3,1,Alluvium
5106,1,3,1,Alluvium
5211,1,3,1,Alluvium
5212,1,3,1,Alluvium
5213,1,3,1,Alluvium
5214,1,3,1,Alluvium
5215,1,3,1,Alluvium
5216,1,3,1,Alluvium
5217,1,3,1,Alluvium
5218,1,3,1,Alluvium
5219,1,3,1,Alluvium
5220,1,3,1,Alluvium
5221,1,3,1,Alluvium
5222,1,2,1,Weathered Zone
5223,1,2,1,Weathered Zone
5224,1,3,1,Alluvium
5225,1,3,1,Alluvium
5226,1,3,1,Alluvium
5227,1,2,1,Weathered Zone
5228,1,2,1,Weathered Zone
5229,1,2,1,Weathered Zone
5230,1,2,1,Weathered Zone
5231,1,2,1,Weathered Zone
5232,1,2,1,Weathered Zone
5233,1,2,1,Weathered Zone
5234,1,2,1,Weathered Zone
5235,1,2,1,Weathered Zone
5236,1,2,1,Weathered Zone
5237,1,2,1,Weathered Zone
5238,1,2,1,Weathered Zone
5239,1,2,1,Weathered Zone
5240,1,2,1,Weathered Zone
5241,1,2,1,Weathered Zone
5242,1,2,1,Weathered Zone
5243,1,2,1,Weathered Zone
5244,1,2,1,Weathered Zone
5245,1,2,1,Weathered Zone
5246,1,2,1,Weathered Zone
5247,1,2,1,Weathered Zone
5248,1,2,1,Weathered Zone
5249,1,2,1,Weathered Zone
5250,1,2,1,Weathered Zone
5251,1,2,1,Weathered Zone
5252,1,2,1,Weathered Zone
5253,1,2,1,Weathered Zone
5254,1,2,1,Weathered Zone
5255,1,2,1,Weathered Zone
5256,1,2,1,Weathered Zone
5257,1,2,1,Weathered Zone
5258,1,2,1,Weathered Zone
5259,1,2,1,Weathered Zone
5260,1,2,1,Weathered Zone
5261,1,2,1,Weathered Zone
5262,1,2,1,Weathered Zone
5263,1,2,1,Weathered Zone
5264,1,3,1,Alluvium
5265,1,3,1,Alluvium
5266,1,3,1,Alluvium
5267,1,3,1,Alluvium
5268,1,3,1,Alluvium
5269,1,3,1,Alluvium
5270,1,3,1,Alluvium
5271,1,3,1,Alluvium
5272,1,3,1,Alluvium
5377,1,3,1,Alluvium
5378,1,3,1,Alluvium
5379,1,3,1,Alluvium
5380,1,3,1,Alluvium
5381,1,3,1,Alluvium
5382,1,3,1,Alluvium
5383,1,3,1,Alluvium
5384,1,3,1,Alluvium
5385,1,2,1,Weathered Zone
5386,1,2,1,Weathered Zone
5387,1,2,1,Weathered Zone
5388,1,2,1,Weathered Zone
5389,1,3,1,Alluvium
5390,1,3,1,Alluvium
5391,1,3,1,Alluvium
5392,1,2,1,Weathered Zone
5393,1,2,1,Weathered Zone
5394,1,2,1,Weathered Zone
5395,1,2,1,Weathered Zone
5396,1,2,1,Weathered Zone
5397,1,2,1,Weathered Zone
5398,1,2,1,Weathered Zone
5399,1,2,1,Weathered Zone
5400,1,2,1,Weathered Zone
5401,1,2,1,Weathered Zone
5402,1,2,1,Weathered Zone
5403,1,2,1,Weathered Zone
5404,1,2,1,Weathered Zone
5405,1,2,1,Weathered Zone
5406,1,2,1,Weathered Zone
5407,1,2,1,Weathered Zone
5408,1,2,1,Weathered Zone
5409,1,2,1,Weathered Zone
5410,1,2,1,Weathered Zone
5411,1,2,1,Weathered Zone
5412,1,2,1,Weathered Zone
5413,1,2,1,Weathered Zone
5414,1,2,1,Weathered Zone
5415,1,2,1,Weathered Zone
5416,1,2,1,Weathered Zone
5417,1,2,1,Weathered Zone
5418,1,2,1,Weathered Zone
5419,1,2,1,Weathered Zone
5420,1,2,1,Weathered Zone
5421,1,2,1,Weathered Zone
5422,1,2,1,Weathered Zone
5423,1,2,1,Weathered Zone
5424,1,2,1,Weathered Zone
5425,1,2,1,Weathered Zone
5426,1,2,1,Weathered Zone
5427,1,2,1,Weathered Zone
5428,1,2,1,Weathered Zone
5429,1,2,1,Weathered Zone
5430,1,2,1,Weathered Zone
5431,1,2,1,Weathered Zone
5432,1,2,1,Weathered Zone
5433,1,3,1,Alluvium
5434,1,3,1,Alluvium
5435,1,3,1,Alluvium
5436,1,3,1,Alluvium
5437,1,3,1,Alluvium
5438,1,3,1,Alluvium
5543,1,2,1,Weathered Zone
5544,1,2,1,Weathered Zone
5545,1,3,1,Alluvium
5546,1,3,1,Alluvium
5547,1,2,1,Weathered Zone
5548,1,2,1,Weathered Zone
5549,1,2,1,Weathered Zone
5550,1,2,1,Weathered Zone
5551,1,2,1,Weathered Zone
5552,1,2,1,Weathered Zone
5553,1,2,1,Weathered Zone
5554,1,3,1,Alluvium
5555,1,3,1,Alluvium
5556,1,3,1,Alluvium
5557,1,2,1,Weathered Zone
5558,1,2,1,Weathered Zone
5559,1,2,1,Weathered Zone
5560,1,2,1,Weathered Zone
5561,1,2,1,Weathered Zone
5562,1,2,1,Weathered Zone
5563,1,2,1,Weathered Zone
5564,1,2,1,Weathered Zone
5565,1,2,1,Weathered Zone
5566,1,2,1,Weathered Zone
5567,1,2,1,Weathered Zone
5568,1,2,1,Weathered Zone
5569,1,2,1,Weathered Zone
5570,1,2,1,Weathered Zone
5571,1,2,1,Weathered Zone
5572,1,2,1,Weathered Zone
5573,1,2,1,Weathered Zone
5574,1,2,1,Weathered Zone
5575,1,2,1,Weathered Zone
5576,1,2,1,Weathered Zone
5577,1,2,1,Weathered Zone
5578,1,2,1,Weathered Zone
5579,1,2,1,Weathered Zone
5580,1,2,1,Weathered Zone
5581,1,2,1,Weathered Zone
5582,1,2,1,Weathered Zone
5583,1,2,1,Weathered Zone
5584,1,2,1,Weathered Zone
5585,1,2,1,Weathered Zone
5586,1,2,1,Weathered Zone
5587,1,2,1,Weathered Zone
5588,1,2,1,Weathered Zone
5589,1,2,1,Weathered Zone
5590,1,2,1,Weathered Zone
5591,1,2,1,Weathered Zone
5592,1,2,1,Weathered Zone
5593,1,2,1,Weathered Zone
5594,1,2,1,Weathered Zone
5595,1,2,1,Weathered Zone
5596,1,2,1,Weathered Zone
5597,1,2,1,Weathered Zone
5598,1,2,1,Weathered Zone
5599,1,2,1,Weathered Zone
5600,1,3,1,Alluvium
5601,1,3,1,Alluvium
5602,1,3,1,Alluvium
5603,1,3,1,Alluvium
5604,1,3,1,Alluvium
5709,1,2,1,Weathered Zone
5710,1,2,1,Weathered Zone
5711,1,2,1,Weathered Zone
5712,1,2,1,Weathered Zone
5713,1,2,1,Weathered Zone
5714,1,2,1,Weathered Zone
5715,1,2,1,Weathered Zone
5716,1,2,1,Weathered Zone
5717,1,2,1,Weathered Zone
5718,1,2,1,Weathered Zone
5719,1,2,1,Weathered Zone
5720,1,3,1,Alluvium
5721,1,3,1,Alluvium
5722,1,3,1,Alluvium
5723,1,2,1,Weathered Zone
5724,1,2,1,Weathered Zone
5725,1,2,1,Weathered Zone
5726,1,2,1,Weathered Zone
5727,1,2,1,Weathered Zone
5728,1,2,1,Weathered Zone
5729,1,2,1,Weathered Zone
5730,1,2,1,Weathered Zone
5731,1,2,1,Weathered Zone
5732,1,2,1,Weathered Zone
5733,1,2,1,Weathered Zone
5734,1,2,1,Weathered Zone
5735,1,2,1,Weathered Zone
5736,1,2,1,Weathered Zone
5737,1,2,1,Weathered Zone
5738,1,2,1,Weathered Zone
5739,1,2,1,Weathered Zone
5740,1,2,1,Weathered Zone
5741,1,2,1,Weathered Zone
5742,1,2,1,Weathered Zone
5743,1,2,1,Weathered Zone
5744,1,2,1,Weathered Zone
5745,1,2,1,Weathered Zone
5746,1,2,1,Weathered Zone
5747,1,2,1,Weathered Zone
5748,1,2,1,Weathered Zone
5749,1,2,1,Weathered Zone
5750,1,2,1,Weathered Zone
5751,1,2,1,Weathered Zone
5752,1,2,1,Weathered Zone
5753,1,2,1,Weathered Zone
5754,1,2,1,Weathered Zone
5755,1,2,1,Weathered Zone
5756,1,2,1,Weathered Zone
5757,1,2,1,Weathered Zone
5758,1,2,1,Weathered Zone
5759,1,2,1,Weathered Zone
5760,1,2,1,Weathered Zone
5761,1,2,1,Weathered Zone
5762,1,2,1,Weathered Zone
5763,1,2,1,Weathered Zone
5764,1,2,1,Weathered Zone
5765,1,2,1,Weathered Zone
5766,1,3,1,Alluvium
5767,1,3,1,Alluvium
5768,1,3,1,Alluvium
5769,1,3,1,Alluvium
5875,1,2,1,Weathered Zone
5876,1,2,1,Weathered Zone
5877,1,2,1,Weathered Zone
5878,1,2,1,Weathered Zone
5879,1,2,1,Weathered Zone
5880,1,2,1,Weathered Zone
5881,1,2,1,Weathered Zone
5882,1,2,1,Weathered Zone
5883,1,2,1,Weathered Zone
5884,1,2,1,Weathered Zone
5885,1,3,1,Alluvium
5886,1,3,1,Alluvium
5887,1,3,1,Alluvium
5888,1,3,1,Alluvium
5889,1,2,1,Weathered Zone
5890,1,2,1,Weathered Zone
5891,1,2,1,Weathered Zone
5892,1,2,1,Weathered Zone
5893,1,2,1,Weathered Zone
5894,1,2,1,Weathered Zone
5895,1,2,1,Weathered Zone
5896,1,2,1,Weathered Zone
5897,1,2,1,Weathered Zone
5898,1,2,1,Weathered Zone
5899,1,2,1,Weathered Zone
5900,1,2,1,Weathered Zone
5901,1,2,1,Weathered Zone
5902,1,2,1,Weathered Zone
5903,1,2,1,Weathered Zone
5904,1,2,1,Weathered Zone
5905,1,2,1,Weathered Zone
5906,1,2,1,Weathered Zone
5907,1,2,1,Weathered Zone
5908,1,2,1,Weathered Zone
5909,1,2,1,Weathered Zone
5910,1,2,1,Weathered Zone
5911,1,2,1,Weathered Zone
5912,1,2,1,Weathered Zone
5913,1,2,1,Weathered Zone
5914,1,2,1,Weathered Zone
5915,1,2,1,Weathered Zone
5916,1,2,1,Weathered Zone
5917,1,2,1,Weathered Zone
5918,1,2,1,Weathered Zone
5919,1,2,1,Weathered Zone
5920,1,2,1,Weathered Zone
5921,1,2,1,Weathered Zone
5922,1,2,1,Weathered Zone
5923,1,2,1,Weathered Zone
5924,1,2,1,Weathered Zone
5925,1,2,1,Weathered Zone
5926,1,2,1,Weathered Zone
5927,1,2,1,Weathered Zone
5928,1,2,1,Weathered Zone
5929,1,2,1,Weathered Zone
5930,1,2,1,Weathered Zone
5931,1,3,1,Alluvium
5932,1,3,1,Alluvium
5933,1,3,1,Alluvium
5934,1,3,1,Alluvium
5935,1,3,1,Alluvium
6042,1,2,1,Weathered Zone
6043,1,2,1,Weathered Zone
6044,1,2,1,Weathered Zone
6045,1,2,1,Weathered Zone
6046,1,2,1,Weathered Zone
6047,1,2,1,Weathered Zone
6048,1,2,1,Weathered Zone
6049,1,2,1,Weathered Zone
6050,1,2,1,Weathered Zone
6051,1,3,1,Alluvium
6052,1,3,1,Alluvium
6053,1,3,1,Alluvium
6054,1,2,1,Weathered Zone
6055,1,2,1,Weathered Zone
6056,1,2,1,Weathered Zone
6057,1,2,1,Weathered Zone
6058,1,2,1,Weathered Zone
6059,1,2,1,Weathered Zone
6060,1,2,1,Weathered Zone
6061,1,2,1,Weathered Zone
6062,1,2,1,Weathered Zone
6063,1,2,1,Weathered Zone
6064,1,2,1,Weathered Zone
6065,1,2,1,Weathered Zone
6066,1,2,1,Weathered Zone
6067,1,2,1,Weathered Zone
6068,1,2,1,Weathered Zone
6069,1,2,1,Weathered Zone
6070,1,2,1,Weathered Zone
6071,1,2,1,Weathered Zone
6072,1,2,1,Weathered Zone
6073,1,2,1,Weathered Zone
6074,1,2,1,Weathered Zone
6075,1,2,1,Weathered Zone
6076,1,2,1,Weathered Zone
6077,1,2,1,Weathered Zone
6078,1,2,1,Weathered Zone
6079,1,2,1,Weathered Zone
6080,1,2,1,Weathered Zone
6081,1,2,1,Weathered Zone
6082,1,2,1,Weathered Zone
6083,1,2,1,Weathered Zone
6084,1,2,1,Weathered Zone
6085,1,2,1,Weathered Zone
6086,1,2,1,Weathered Zone
6087,1,2,1,Weathered Zone
6088,1,2,1,Weathered Zone
6089,1,2,1,Weathered Zone
6090,1,2,1,Weathered Zone
6091,1,2,1,Weathered Zone
6092,1,2,1,Weathered Zone
6093,1,2,1,Weathered Zone
6094,1,2,1,Weathered Zone
6095,1,2,1,Weathered Zone
6096,1,2,1,Weathered Zone
6097,1,3,1,Alluvium
6098,1,3,1,Alluvium
6099,1,3,1,Alluvium
6100,1,3,1,Alluvium
6101,1,3,1,Alluvium
6209,1,2,1,Weathered Zone
6210,1,2,1,Weathered Zone
6211,1,2,1,Weathered Zone
6212,1,2,1,Weathered Zone
6213,1,2,1,Weathered Zone
6214,1,2,1,Weathered Zone
6215,1,2,1,Weathered Zone
6216,1,3,1,Alluvium
6217,1,3,1,Alluvium
6218,1,3,1,Alluvium
6219,1,2,1,Weathered Zone
6220,1,2,1,Weathered Zone
6221,1,2,1,Weathered Zone
6222,1,2,1,Weathered Zone
6223,1,2,1,Weathered Zone
6224,1,2,1,Weathered Zone
6225,1,2,1,Weathered Zone
6226,1,2,1,Weathered Zone
6227,1,2,1,Weathered Zone
6228,1,2,1,Weathered Zone
6229,1,2,1,Weathered Zone
6230,1,2,1,Weathered Zone
6231,1,2,1,Weathered Zone
6232,1,2,1,Weathered Zone
6233,1,2,1,Weathered Zone
6234,1,2,1,Weathered Zone
6235,1,2,1,Weathered Zone
6236,1,2,1,Weathered Zone
6237,1,2,1,Weathered Zone
6238,1,2,1,Weathered Zone
6239,1,2,1,Weathered Zone
6240,1,2,1,Weathered Zone
6241,1,2,1,Weathered Zone
6242,1,2,1,Weathered Zone
6243,1,2,1,Weathered Zone
6244,1,2,1,Weathered Zone
